"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.8,170.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.8,181
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.8,187.2
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.8,192.6
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.8,197.4
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.8,199.6
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.8,200.6
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.8,201.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.8,198.8
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.8,197
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.8,193.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.8,189.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.8,185
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.8,180
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.8,173.2
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.8,164.8
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.8,157.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.8,150.2
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.8,16080
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.8,16239.2
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.8,16409.6
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.8,16590.6
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.8,16779.2
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.8,16976
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.8,17179.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.8,17380.6
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.8,17581.2
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.8,17782.6
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.8,17981.4
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.8,18178.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.8,18371.8
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.8,18560
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.8,18742.6
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.8,18919.4
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.8,19090.8
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.8,19254
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.8,19409.4
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.8,19558
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.85,1967
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.85,173.6
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.85,189.2
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.85,203
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.85,214.8
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.85,223.4
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.85,231.8
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.85,239.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.85,242.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.85,245.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.85,244.8
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.85,243.4
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.85,239
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.85,235.4
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.85,227.8
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.85,219.2
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.85,212
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.85,203.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.85,195.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.85,185.8
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.85,16086.4
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.85,16262
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.85,16452.4
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.85,16655.4
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.85,16871.6
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.85,17099.2
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.85,17337.4
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.85,17577.8
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.85,17820
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.85,18065.4
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.85,18310.2
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.85,18553.6
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.85,18792.6
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.85,19028
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.85,19255.8
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.85,19475
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.85,19686.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.85,19887.6
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.85,20077.4
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.85,20258.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.9,1968.8
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.9,191
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.9,211.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.9,232.4
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.9,254.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.9,279.2
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.9,300.2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.9,320.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.9,335.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.9,347.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.9,354
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.9,356.8
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.9,354.2
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.9,348.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.9,337.6
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.9,323.6
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.9,308.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.9,291.2
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.9,273.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.9,253.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.9,16100.8
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.9,16290.8
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.9,16501.6
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.9,16734
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.9,16985.6
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.9,17256.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.9,17543.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.9,17861.6
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.9,18196.8
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.9,18544.2
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.9,18898.2
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.9,19255
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.9,19609.2
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.9,19958
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.9,20295.6
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.9,20619.2
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.9,20927.8
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.9,21219
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.9,21492.2
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.9,21745.8
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.95,1979.6
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.95,212.2
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.95,253.8
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.95,295.6
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.95,340.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.95,384.8
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.95,426.6
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.95,463.4
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.95,491.6
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.95,510.6
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.95,518.4
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.95,515.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.95,503.8
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.95,481.2
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.95,454.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.95,421.2
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.95,388.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.95,351.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.95,312.8
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.95,277.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.95,16106.4
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.95,16317.6
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.95,16570.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.95,16866.4
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.95,17206.8
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.95,17591.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.95,18018.2
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.95,18481.6
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.95,18973.2
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.95,19483.8
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.95,20002.2
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.95,20517.8
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.95,21021.6
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.95,21502.8
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.95,21957.2
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.95,22378.4
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.95,22767
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.95,23119.4
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.95,23437.8
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.95,23723.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.975,1983.6
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.975,225
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.975,274
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.975,322.6
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.975,376.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.975,428.4
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.975,477.6
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.975,520
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.975,552.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.975,571.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.975,577
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.975,569
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.975,550.2
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.975,520.6
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.975,484.6
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.975,444.4
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.975,403.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.975,361.4
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.975,320.8
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.975,284
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.975,16111.4
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.975,16336.4
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.975,16610.4
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.975,16933
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.975,17309.4
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.975,17737.8
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.975,18215.4
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.975,18735.4
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.975,19287.6
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.975,19859
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.975,20436
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.975,21005
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.975,21555.2
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.975,22075.8
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.975,22560.4
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.975,23004.8
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.975,23408.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.975,23770
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.975,24092.2
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.975,24378.2
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.99,1985.04
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.99,232.2
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.99,284.8
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.99,336.64
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.99,394.76
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.99,450.36
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.99,502.44
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.99,547
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.99,580.28
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.99,598.76
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.99,602.2
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.99,590.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.99,567.48
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.99,534.64
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.99,493.24
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.99,450.16
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.99,405.04
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.99,361.76
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.99,323.32
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.99,287.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.99,16115.36
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.99,16347.56
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.99,16632.36
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.99,16969
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.99,17363.76
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.99,17814.12
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.99,18316.56
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.99,18863.56
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.99,19443.84
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.99,20042.6
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.99,20644.8
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.99,21235.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.99,21802.88
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.99,22337.52
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.99,22830.76
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.99,23280.92
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.99,23685.96
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.99,24047.2
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.99,24366.88
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.99,24649.28
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.01,401.68
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.01,242.26
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.01,228.57
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.01,212.83
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.01,196.09
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.01,180.51
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.01,164.56
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.01,149.56
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.01,133.77
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.01,121.98
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.01,107.77
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.01,97.93
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.01,86.14
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.01,76.72
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.01,68.51
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.01,60.88
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.01,54.25
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.01,48.83
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.01,42.04
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.01,38.2
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.01,10684.21
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.01,10927.05
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.01,11155.62
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.01,11368.45
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.01,11564.54
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.01,11745.05
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.01,11909.61
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.01,12059.17
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.01,12192.94
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.01,12314.92
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.01,12422.69
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.01,12520.62
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.01,12606.76
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.01,12683.48
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.01,12751.99
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.01,12812.87
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.01,12867.12
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.01,12915.95
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.01,12957.99
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.01,12996.19
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.025,404.2
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.025,244.15
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.025,233.925
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.025,220.075
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.025,205.225
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.025,190.275
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.025,175.9
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.025,160.9
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.025,145.425
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.025,133.95
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.025,119.425
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.025,108.325
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.025,96.85
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.025,86.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.025,78.275
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.025,69.7
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.025,62.125
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.025,56.075
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.025,49.6
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.025,44.5
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.025,10684.525
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.025,10928.625
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.025,11162.55
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.025,11382.625
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.025,11587.85
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.025,11778.125
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.025,11954.025
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.025,12114.925
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.025,12260.35
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.025,12394.3
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.025,12513.725
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.025,12622.05
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.025,12718.9
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.025,12805.7
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.025,12883.975
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.025,12953.675
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.025,13015.8
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.025,13071.875
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.025,13121.475
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.025,13165.975
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.05,408.25
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.05,248.15
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.05,243.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.05,232.65
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.05,220.75
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.05,207
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.05,194.95
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.05,179.9
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.05,164.9
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.05,153.65
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.05,138.7
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.05,125.5
